frame,L0_x,L0_y,L0_z,L0_visibility,L1_x,L1_y,L1_z,L1_visibility,L2_x,L2_y,L2_z,L2_visibility,L3_x,L3_y,L3_z,L3_visibility,L4_x,L4_y,L4_z,L4_visibility,L5_x,L5_y,L5_z,L5_visibility,L6_x,L6_y,L6_z,L6_visibility,L7_x,L7_y,L7_z,L7_visibility,L8_x,L8_y,L8_z,L8_visibility,L9_x,L9_y,L9_z,L9_visibility,L10_x,L10_y,L10_z,L10_visibility,L11_x,L11_y,L11_z,L11_visibility,L12_x,L12_y,L12_z,L12_visibility,L13_x,L13_y,L13_z,L13_visibility,L14_x,L14_y,L14_z,L14_visibility,L15_x,L15_y,L15_z,L15_visibility,L16_x,L16_y,L16_z,L16_visibility,L17_x,L17_y,L17_z,L17_visibility,L18_x,L18_y,L18_z,L18_visibility,L19_x,L19_y,L19_z,L19_visibility,L20_x,L20_y,L20_z,L20_visibility,L21_x,L21_y,L21_z,L21_visibility,L22_x,L22_y,L22_z,L22_visibility,L23_x,L23_y,L23_z,L23_visibility,L24_x,L24_y,L24_z,L24_visibility,L25_x,L25_y,L25_z,L25_visibility,L26_x,L26_y,L26_z,L26_visibility,L27_x,L27_y,L27_z,L27_visibility,L28_x,L28_y,L28_z,L28_visibility,L29_x,L29_y,L29_z,L29_visibility,L30_x,L30_y,L30_z,L30_visibility,L31_x,L31_y,L31_z,L31_visibility,L32_x,L32_y,L32_z,L32_visibility
80,0.501772403717041,0.0965370461344719,-0.18040236830711365,0.9999493360519409,0.5089343190193176,0.08931946754455566,-0.1620011031627655,0.999951958656311,0.5129366517066956,0.08870397508144379,-0.16205833852291107,0.9999479055404663,0.5163954496383667,0.0881078913807869,-0.16205231845378876,0.9999551177024841,0.495456725358963,0.09027241915464401,-0.16373227536678314,0.9999170303344727,0.4909709095954895,0.09028491377830505,-0.16369317471981049,0.9998928904533386,0.48693880438804626,0.09038655459880829,-0.16360248625278473,0.9998859763145447,0.5222275853157043,0.08854138851165771,-0.01793905906379223,0.9999645352363586,0.4787224233150482,0.09147229045629501,-0.025833474472165108,0.9998792409896851,0.510618269443512,0.10305295139551163,-0.12355544418096542,0.9999495148658752,0.49444636702537537,0.10377296805381775,-0.1261998414993286,0.9999174475669861,0.5563828349113464,0.11415048688650131,-0.017213813960552216,0.9999499917030334,0.4472968578338623,0.11768888682126999,-0.028453931212425232,0.9996285438537598,0.5768638849258423,0.12994219362735748,-0.3733801543712616,0.9554221034049988,0.4315081834793091,0.12750501930713654,-0.3925061523914337,0.9463042616844177,0.5669626593589783,0.14250920712947845,-0.7365684509277344,0.9793246388435364,0.4468308389186859,0.13956157863140106,-0.7651829123497009,0.9190863966941833,0.5658090114593506,0.14839069545269012,-0.8214197158813477,0.9717978239059448,0.4478383958339691,0.1415322870016098,-0.8401735424995422,0.8968961834907532,0.5504581928253174,0.14806514978408813,-0.8179110884666443,0.9719687104225159,0.4618636965751648,0.14228512346744537,-0.8354261517524719,0.898462176322937,0.5462860465049744,0.14674796164035797,-0.7469162344932556,0.9617921113967896,0.46544739603996277,0.14278794825077057,-0.7748795747756958,0.882558286190033,0.5380266308784485,0.21876248717308044,0.00501515856012702,0.9996554255485535,0.4700816571712494,0.22017766535282135,-0.005006247200071812,0.9994572997093201,0.536434531211853,0.2903423011302948,0.01156178954988718,0.9836222529411316,0.4780791699886322,0.29034867882728577,-0.0034663102123886347,0.9792271852493286,0.5158868432044983,0.36082571744918823,0.16151496767997742,0.9571791291236877,0.48748287558555603,0.3640429675579071,0.14977066218852997,0.9654184579849243,0.5087220072746277,0.3681444525718689,0.16723507642745972,0.7429750561714172,0.48732349276542664,0.3732222318649292,0.15571090579032898,0.709527850151062,0.5254267454147339,0.38268667459487915,0.011194410733878613,0.9565699696540833,0.48444998264312744,0.3831780254840851,-0.002597543876618147,0.9605039358139038
81,0.501770555973053,0.09591607749462128,-0.17771267890930176,0.9999510645866394,0.5088891983032227,0.08870664238929749,-0.1611752212047577,0.9999536871910095,0.5128611922264099,0.08814196288585663,-0.16125890612602234,0.9999495148658752,0.5162667632102966,0.08755051344633102,-0.16127386689186096,0.9999565482139587,0.4954072833061218,0.08964594453573227,-0.16167408227920532,0.9999203085899353,0.49087196588516235,0.08969885855913162,-0.16163384914398193,0.9998969435691833,0.4868078827857971,0.08985841274261475,-0.16153794527053833,0.9998902678489685,0.5220661759376526,0.08813774585723877,-0.012584098614752293,0.9999654293060303,0.47842735052108765,0.09123965352773666,-0.025450177490711212,0.9998840689659119,0.5106141567230225,0.10245715081691742,-0.12251007556915283,0.9999510049819946,0.49443021416664124,0.10317929834127426,-0.12388421595096588,0.999920666217804,0.5562499761581421,0.11381746083498001,-0.005746074486523867,0.9999492764472961,0.4473276734352112,0.11754019558429718,-0.02383342571556568,0.9996362328529358,0.5769001841545105,0.13000115752220154,-0.3558887541294098,0.9549102783203125,0.43021366000175476,0.12751808762550354,-0.3897547125816345,0.9487634897232056,0.5648330450057983,0.1426123082637787,-0.7316151261329651,0.9794342517852783,0.44695624709129333,0.1395188868045807,-0.7400455474853516,0.9216979146003723,0.563052237033844,0.1485884040594101,-0.813073992729187,0.9719656109809875,0.44860202074050903,0.14196263253688812,-0.8158139586448669,0.8993440866470337,0.5469988584518433,0.14831329882144928,-0.8102952837944031,0.9721306562423706,0.4630368649959564,0.1425613909959793,-0.8108044266700745,0.90074223279953,0.5429191589355469,0.14695145189762115,-0.7430517673492432,0.962008535861969,0.4664512574672699,0.142802432179451,-0.7486194372177124,0.8847589492797852,0.5380136370658875,0.21872878074645996,0.0052548861131072044,0.9996669888496399,0.4700833261013031,0.22006283700466156,-0.005249555688351393,0.9994755387306213,0.5360287427902222,0.29061201214790344,0.0025399611331522465,0.983812153339386,0.4779428541660309,0.2904919683933258,-0.004264372400939465,0.9798057079315186,0.515782356262207,0.3602452576160431,0.15501157939434052,0.9578514695167542,0.48749297857284546,0.36378344893455505,0.14695928990840912,0.9664149284362793,0.5085917115211487,0.3676881790161133,0.16124460101127625,0.7488388419151306,0.4872801601886749,0.37314754724502563,0.15271654725074768,0.7128905653953552,0.5256351828575134,0.3826428949832916,0.006987353321164846,0.9574742913246155,0.4851762056350708,0.383200079202652,-0.005068221595138311,0.9615490436553955
82,0.5017541646957397,0.09558820724487305,-0.17875243723392487,0.9999528527259827,0.5087825655937195,0.08824572712182999,-0.16098539531230927,0.9999554753303528,0.5127458572387695,0.08766567707061768,-0.16105063259601593,0.999951183795929,0.5161105394363403,0.08705604076385498,-0.16106370091438293,0.9999580383300781,0.4953188896179199,0.08931111544370651,-0.1626245379447937,0.999923586845398,0.4907582700252533,0.08942202478647232,-0.1625806838274002,0.999900758266449,0.4866645634174347,0.0896332710981369,-0.16249613463878632,0.9998941421508789,0.5219510793685913,0.08773384988307953,-0.013644994236528873,0.9999664425849915,0.47825056314468384,0.09108392149209976,-0.025196313858032227,0.9998888969421387,0.5105887651443481,0.10204815864562988,-0.12193725258111954,0.9999528527259827,0.49441245198249817,0.10290570557117462,-0.1244092583656311,0.9999240636825562,0.5561126470565796,0.11362478137016296,-0.004135660361498594,0.9999486804008484,0.44744691252708435,0.1170080229640007,-0.0265291016548872,0.9996479153633118,0.5769301652908325,0.13007774949073792,-0.3497653901576996,0.9541055560112,0.4300440847873688,0.12766987085342407,-0.3821757733821869,0.9507496953010559,0.5650686621665955,0.14266665279865265,-0.7243738770484924,0.9794679284095764,0.4468708038330078,0.13960686326026917,-0.7371854186058044,0.9244331121444702,0.5632091760635376,0.14866343140602112,-0.8054377436637878,0.9720256328582764,0.4484427273273468,0.14278677105903625,-0.8140736818313599,0.9023314118385315,0.5474445819854736,0.14829868078231812,-0.8032174706459045,0.972209095954895,0.4629167914390564,0.14297328889369965,-0.8105975985527039,0.9035958051681519,0.543515682220459,0.14694245159626007,-0.7343772053718567,0.9622027277946472,0.46631762385368347,0.14293044805526733,-0.7463482618331909,0.8876422047615051,0.5378507375717163,0.21860171854496002,0.007160796783864498,0.9996762871742249,0.47009867429733276,0.21972474455833435,-0.007154024206101894,0.9994930624961853,0.535613477230072,0.2908325791358948,0.00036328856367617846,0.9837760925292969,0.4777936637401581,0.2905854284763336,-0.0031009898521006107,0.9802467823028564,0.5157567858695984,0.3593815863132477,0.16803622245788574,0.9576143026351929,0.48750537633895874,0.3636978566646576,0.15655137598514557,0.9672237038612366,0.5085335969924927,0.36688417196273804,0.17615482211112976,0.7555534839630127,0.4872923791408539,0.37314027547836304,0.16325019299983978,0.7164313197135925,0.5267931222915649,0.3826242685317993,0.02714146114885807,0.9576038718223572,0.4857817590236664,0.383300244808197,0.006597283761948347,0.9622686505317688
83,0.5018017888069153,0.09529180079698563,-0.1876421719789505,0.9999549388885498,0.5087785720825195,0.08784113079309464,-0.16811077296733856,0.9999575018882751,0.5127260684967041,0.08726217597723007,-0.16817092895507812,0.9999531507492065,0.5160840153694153,0.08664164692163467,-0.16818059980869293,0.9999597072601318,0.4953176975250244,0.08900473266839981,-0.17146825790405273,0.9999273419380188,0.49075740575790405,0.0891495794057846,-0.17143426835536957,0.9999054074287415,0.4866677224636078,0.08939266949892044,-0.1713487058877945,0.9998992681503296,0.5219423770904541,0.08738663792610168,-0.016540782526135445,0.9999675154685974,0.47823643684387207,0.09089555591344833,-0.03299838677048683,0.9998947978019714,0.5105865597724915,0.10173675417900085,-0.1284300535917282,0.9999550580978394,0.4945257604122162,0.10267692059278488,-0.13303321599960327,0.9999282360076904,0.556123673915863,0.11360142379999161,-0.001567311235703528,0.9999495148658752,0.44782736897468567,0.1167905405163765,-0.029967134818434715,0.9996621608734131,0.5770588517189026,0.13162164390087128,-0.33566734194755554,0.9548150897026062,0.4292007088661194,0.12987017631530762,-0.37657472491264343,0.9539166688919067,0.5648243427276611,0.14334377646446228,-0.7151325345039368,0.9801660180091858,0.44682615995407104,0.14088936150074005,-0.7322986721992493,0.9292942881584167,0.5626934766769409,0.1502954512834549,-0.8040992617607117,0.9728221297264099,0.44905492663383484,0.147705540060997,-0.8102912306785583,0.9079152345657349,0.5468188524246216,0.15007396042346954,-0.7995469570159912,0.9730048179626465,0.46282029151916504,0.1468455046415329,-0.8085500597953796,0.909029483795166,0.5431240797042847,0.14832346141338348,-0.7286043167114258,0.9632666110992432,0.4662227928638458,0.1455322802066803,-0.7417746782302856,0.8934270739555359,0.5381312966346741,0.21857044100761414,0.008260960690677166,0.9996853470802307,0.47053062915802,0.2195458859205246,-0.008245770819485188,0.9995092749595642,0.5355762243270874,0.290897399187088,-0.00654634227976203,0.9838119745254517,0.4775315523147583,0.29055145382881165,-0.009799218736588955,0.9802769422531128,0.5155500173568726,0.35934197902679443,0.15869708359241486,0.9570928812026978,0.487515926361084,0.36351853609085083,0.15007396042346954,0.9674355983734131,0.50823575258255,0.3666791021823883,0.16677312552928925,0.7618446350097656,0.4873028099536896,0.3728318214416504,0.15653946995735168,0.7174662947654724,0.5270087718963623,0.3825998306274414,0.015854865312576294,0.9575083255767822,0.48562413454055786,0.38330191373825073,-0.0031636464409530163,0.9624602198600769
84,0.5019076466560364,0.0951276570558548,-0.18648897111415863,0.9999561905860901,0.5087687373161316,0.08765583485364914,-0.16660739481449127,0.9999586939811707,0.5127072334289551,0.08705838024616241,-0.1666705161333084,0.999954104423523,0.5160561800003052,0.08640319854021072,-0.16668647527694702,0.9999606013298035,0.49530068039894104,0.08889630436897278,-0.17133019864559174,0.9999297857284546,0.4907437860965729,0.0890616625547409,-0.17130157351493835,0.9999082684516907,0.48664477467536926,0.08933345228433609,-0.17123359441757202,0.9999021887779236,0.5218895673751831,0.08694913983345032,-0.016422022134065628,0.9999676942825317,0.4781930446624756,0.09082808345556259,-0.03425341472029686,0.9998988509178162,0.5106368660926819,0.10159292817115784,-0.12607747316360474,0.9999566078186035,0.4948000907897949,0.10258980840444565,-0.1319645196199417,0.9999312162399292,0.5562587380409241,0.11353372037410736,0.021479375660419464,0.9999513626098633,0.4483391344547272,0.11635719239711761,-0.028236787766218185,0.9996779561042786,0.5776746869087219,0.13483288884162903,-0.27576637268066406,0.9541141986846924,0.4289492666721344,0.133521169424057,-0.34775134921073914,0.9568002223968506,0.5650140047073364,0.14715546369552612,-0.6506192684173584,0.9806656837463379,0.44679075479507446,0.14369699358940125,-0.7039526104927063,0.9339991211891174,0.5618757009506226,0.15504629909992218,-0.7392390370368958,0.9735477566719055,0.45039689540863037,0.15374977886676788,-0.7808067798614502,0.9134970307350159,0.5468229055404663,0.15388897061347961,-0.7451845407485962,0.9737628102302551,0.46353885531425476,0.15270717442035675,-0.782789945602417,0.9145199060440063,0.5434272885322571,0.15200382471084595,-0.6649980545043945,0.9642102718353271,0.46641525626182556,0.15029527246952057,-0.7144989967346191,0.8992230296134949,0.5386510491371155,0.21851973235607147,0.010407223366200924,0.9996916651725769,0.47109612822532654,0.21941833198070526,-0.010348743759095669,0.9995181560516357,0.5350874066352844,0.29128357768058777,-0.012032374739646912,0.9841175079345703,0.47721806168556213,0.29108771681785583,-0.012064550071954727,0.9802953600883484,0.5155935883522034,0.359322726726532,0.15874028205871582,0.957556426525116,0.487069308757782,0.36320677399635315,0.15150612592697144,0.9674505591392517,0.508378267288208,0.36669543385505676,0.16720563173294067,0.7706571817398071,0.4871586561203003,0.37267106771469116,0.1584133803844452,0.7166929841041565,0.5273145437240601,0.3824642300605774,0.014441740699112415,0.9577872157096863,0.4834740459918976,0.38300493359565735,-0.002112053567543626,0.9622677564620972
85,0.5019406676292419,0.09494030475616455,-0.19171564280986786,0.999958336353302,0.5087308287620544,0.0874614492058754,-0.17006298899650574,0.9999604821205139,0.5126821398735046,0.08685854822397232,-0.17013753950595856,0.9999558329582214,0.5160272121429443,0.08618299663066864,-0.1701544225215912,0.9999621510505676,0.495259553194046,0.08867447823286057,-0.17628824710845947,0.9999333024024963,0.4907228946685791,0.08882907032966614,-0.17627355456352234,0.9999126195907593,0.4866420030593872,0.08911062777042389,-0.17622262239456177,0.9999067187309265,0.5218797922134399,0.08652610331773758,-0.015611067414283752,0.999968409538269,0.47819164395332336,0.09053865820169449,-0.0384322926402092,0.9999037384986877,0.5107038617134094,0.1013743206858635,-0.12893013656139374,0.9999591112136841,0.49489498138427734,0.10239538550376892,-0.13697214424610138,0.9999355673789978,0.5570749640464783,0.11374182254076004,0.035754796117544174,0.9999548196792603,0.4485040605068207,0.11637865751981735,-0.02670114114880562,0.9996994137763977,0.5796181559562683,0.14113354682922363,-0.20997923612594604,0.9562000632286072,0.4289507269859314,0.13917560875415802,-0.3078732192516327,0.9601168036460876,0.562071681022644,0.1554572880268097,-0.5613162517547607,0.9820007681846619,0.4477998614311218,0.15023604035377502,-0.6588023900985718,0.9393531084060669,0.5573376417160034,0.16437849402427673,-0.6473566889762878,0.9752397537231445,0.4522823095321655,0.16144944727420807,-0.7361559867858887,0.9200237989425659,0.5442141890525818,0.16187182068824768,-0.6572747826576233,0.9754661321640015,0.4643326997756958,0.15988720953464508,-0.7408072352409363,0.9209422469139099,0.5417866706848145,0.1597060114145279,-0.5752350091934204,0.9663746953010559,0.4667060673236847,0.15702089667320251,-0.6696351170539856,0.9062837958335876,0.5390380024909973,0.21854273974895477,0.014847799204289913,0.9996989369392395,0.471713662147522,0.2194461077451706,-0.014710980467498302,0.9995325207710266,0.5350393056869507,0.29130861163139343,-0.015842033550143242,0.9841006398200989,0.47712379693984985,0.29131951928138733,-0.039752256125211716,0.9803450703620911,0.5155922770500183,0.3593383729457855,0.15847903490066528,0.957575261592865,0.48705360293388367,0.3633105158805847,0.1397985816001892,0.9676826596260071,0.5083726048469543,0.3668085038661957,0.16730789840221405,0.7802993655204773,0.48712781071662903,0.373042494058609,0.15077896416187286,0.719855546951294,0.5275024175643921,0.38247862458229065,0.015701178461313248,0.9580597877502441,0.4821259677410126,0.38300222158432007,-0.02243092656135559,0.9624353647232056
86,0.5020796060562134,0.09482697397470474,-0.20850399136543274,0.9999530911445618,0.5087272524833679,0.08728241920471191,-0.1840730607509613,0.9999501705169678,0.5126788020133972,0.08666853606700897,-0.1841614842414856,0.999943733215332,0.5160244703292847,0.08595512807369232,-0.18418289721012115,0.9999504089355469,0.4952501058578491,0.08849058300256729,-0.19063661992549896,0.9999217391014099,0.49071961641311646,0.08864329755306244,-0.19064506888389587,0.9998987913131714,0.4866391718387604,0.08893121778964996,-0.19063328206539154,0.9998921751976013,0.5218783020973206,0.08616245537996292,-0.01786770112812519,0.9999539256095886,0.4782171845436096,0.09022946655750275,-0.045974113047122955,0.9998877644538879,0.5108977556228638,0.10116656124591827,-0.14275071024894714,0.9999551773071289,0.49510204792022705,0.10233264416456223,-0.15131041407585144,0.999932587146759,0.5581701993942261,0.11411755532026291,0.05216894671320915,0.9999573230743408,0.44848522543907166,0.11770252138376236,-0.009199225343763828,0.9997103810310364,0.5834468603134155,0.1505739837884903,-0.10212487727403641,0.9586939215660095,0.42937397956848145,0.14830349385738373,-0.21014846861362457,0.963151216506958,0.5594907402992249,0.16585756838321686,-0.405765563249588,0.9832025766372681,0.4489904046058655,0.15934056043624878,-0.5278670787811279,0.9444847702980042,0.5516036152839661,0.17579051852226257,-0.4850774109363556,0.9765778183937073,0.454852432012558,0.17161108553409576,-0.6016491055488586,0.9262719750404358,0.5393696427345276,0.1725391447544098,-0.49952980875968933,0.9768281579017639,0.46571505069732666,0.1703943908214569,-0.6123561859130859,0.9271098971366882,0.5381303429603577,0.16964608430862427,-0.41935834288597107,0.9680051803588867,0.46720972657203674,0.16649700701236725,-0.5391224026679993,0.9130678176879883,0.5390526652336121,0.2187155783176422,0.013769214041531086,0.9996894598007202,0.4719536006450653,0.21944740414619446,-0.01365638803690672,0.9995229244232178,0.5349811911582947,0.291439414024353,-0.03579079732298851,0.9842551350593567,0.47702157497406006,0.2914521396160126,-0.05424876883625984,0.9798264503479004,0.5155599117279053,0.3596403896808624,0.15506131947040558,0.9587229490280151,0.4868764281272888,0.36351722478866577,0.13455678522586823,0.9677498936653137,0.5083746910095215,0.36761239171028137,0.1607869267463684,0.7909111976623535,0.48699578642845154,0.3733288645744324,0.1490774005651474,0.7250688672065735,0.5272781252861023,0.38265031576156616,0.004556966479867697,0.9588070511817932,0.4802493751049042,0.38301602005958557,-0.03618549928069115,0.9621297121047974
87,0.5020550489425659,0.09480592608451843,-0.25829970836639404,0.9999521374702454,0.5085077285766602,0.08722283691167831,-0.2344118058681488,0.9999451637268066,0.5125864148139954,0.08660653978586197,-0.23448434472084045,0.9999380707740784,0.5158963799476624,0.08590225130319595,-0.2345055341720581,0.9999437928199768,0.49507784843444824,0.08839506655931473,-0.23973341286182404,0.9999167919158936,0.4905999004840851,0.08854149281978607,-0.2397632747888565,0.9998932480812073,0.4865652620792389,0.08882145583629608,-0.23975378274917603,0.9998860359191895,0.5218656659126282,0.08607983589172363,-0.0614498071372509,0.9999449849128723,0.478366494178772,0.08998804539442062,-0.08608231693506241,0.9998806118965149,0.5109291076660156,0.10108307003974915,-0.19021525979042053,0.9999549388885498,0.4951028823852539,0.1023140400648117,-0.19717250764369965,0.9999338984489441,0.5591391921043396,0.11473045498132706,0.03975207731127739,0.9999602437019348,0.4484407901763916,0.11841987818479538,-0.010580318048596382,0.9997268319129944,0.5841705203056335,0.15559719502925873,-0.061215590685606,0.961516261100769,0.42937225103378296,0.15578442811965942,-0.14835654199123383,0.9657095074653625,0.5565289258956909,0.17521077394485474,-0.34563276171684265,0.9843129515647888,0.45186156034469604,0.17230288684368134,-0.44053855538368225,0.9488319158554077,0.5493943095207214,0.188005730509758,-0.42149248719215393,0.9777054190635681,0.4599217176437378,0.1860256791114807,-0.5108647346496582,0.9314444065093994,0.5375186204910278,0.18380679190158844,-0.4437403976917267,0.9779871106147766,0.4684545695781708,0.18342897295951843,-0.5302983522415161,0.9322460293769836,0.5363258123397827,0.17960773408412933,-0.3612128496170044,0.9693605899810791,0.46902036666870117,0.17929498851299286,-0.4538133144378662,0.9185816645622253,0.539042055606842,0.21843992173671722,0.01387648843228817,0.9996781945228577,0.47208428382873535,0.21892604231834412,-0.013693612068891525,0.9995139837265015,0.5349429845809937,0.29143401980400085,-0.041274916380643845,0.9843709468841553,0.4769362211227417,0.29142066836357117,-0.055525101721286774,0.9796719551086426,0.5155561566352844,0.3598767817020416,0.15312409400939941,0.9602669477462769,0.48666563630104065,0.3636746108531952,0.12877346575260162,0.9685071706771851,0.5084265470504761,0.3681192696094513,0.15764294564723969,0.8025306463241577,0.48685353994369507,0.3735465109348297,0.14082910120487213,0.7338060140609741,0.5272679328918457,0.382656991481781,-0.010776590555906296,0.9598382115364075,0.4797629415988922,0.3830238878726959,-0.05019824579358101,0.9623386263847351
88,0.5020556449890137,0.09475938975811005,-0.4046078622341156,0.9999545216560364,0.5083521604537964,0.08703836798667908,-0.38621285557746887,0.9999447464942932,0.5125302672386169,0.08638826012611389,-0.38625428080558777,0.9999377727508545,0.5158535242080688,0.08562184870243073,-0.3862841725349426,0.9999421834945679,0.49487096071243286,0.08821239322423935,-0.38782814145088196,0.9999178647994995,0.49043628573417664,0.08838940411806107,-0.38786962628364563,0.9998950362205505,0.4863854944705963,0.08868139237165451,-0.38787126541137695,0.9998877048492432,0.5218856334686279,0.08566667139530182,-0.22288796305656433,0.9999409914016724,0.4784303307533264,0.08972741663455963,-0.23072877526283264,0.9998800158500671,0.5110613107681274,0.10096301883459091,-0.3383153975009918,0.9999566078186035,0.495111882686615,0.10229774564504623,-0.34051603078842163,0.9999373555183411,0.5618235468864441,0.11687932908535004,-0.08687782287597656,0.9999630451202393,0.4484439492225647,0.11965309828519821,-0.10593052953481674,0.9997461438179016,0.5842214226722717,0.16392828524112701,-0.06998150795698166,0.9644224047660828,0.4287300705909729,0.16218699514865875,-0.1272379457950592,0.9672367572784424,0.5529561638832092,0.19370028376579285,-0.26983705163002014,0.984928548336029,0.45310497283935547,0.18857303261756897,-0.3569381535053253,0.9510043263435364,0.5460230112075806,0.20626100897789001,-0.3297932744026184,0.9776999950408936,0.4597293436527252,0.20303136110305786,-0.41604581475257874,0.9331772923469543,0.5357990264892578,0.20249076187610626,-0.3656425476074219,0.9780474901199341,0.46852901577949524,0.2003786861896515,-0.4470277428627014,0.9340384602546692,0.5351463556289673,0.1986394226551056,-0.2870347201824188,0.9692391157150269,0.4691520929336548,0.19571879506111145,-0.37270769476890564,0.9198852181434631,0.5388242602348328,0.21748380362987518,0.012563355267047882,0.9996516108512878,0.47203901410102844,0.21667125821113586,-0.012363524176180363,0.9994931817054749,0.535196840763092,0.2914850115776062,-0.037099193781614304,0.9842140674591064,0.4769391119480133,0.29130592942237854,-0.04928519204258919,0.9794216156005859,0.5154175162315369,0.36006519198417664,0.15467195212841034,0.9616274833679199,0.48574671149253845,0.3632526397705078,0.14887645840644836,0.968953549861908,0.508357584476471,0.3682883679866791,0.16207827627658844,0.8106426000595093,0.4858623445034027,0.3727424442768097,0.15791602432727814,0.7402222752571106,0.52546226978302,0.38275226950645447,-0.0097380131483078,0.9603533148765564,0.47943058609962463,0.38292017579078674,-0.022456306964159012,0.9621750712394714
89,0.5022034049034119,0.09472890943288803,-0.4991767108440399,0.9999577403068542,0.5083060264587402,0.08697018772363663,-0.48325398564338684,0.9999462962150574,0.5125253796577454,0.08630113303661346,-0.4832632541656494,0.999939501285553,0.5158504247665405,0.08549938350915909,-0.48328110575675964,0.9999427795410156,0.49484965205192566,0.08813872188329697,-0.48373061418533325,0.9999222755432129,0.490432471036911,0.08833073079586029,-0.48380574584007263,0.9999011754989624,0.48638197779655457,0.08863938599824905,-0.4838380515575409,0.9998943209648132,0.5218939185142517,0.08548463135957718,-0.3283628225326538,0.9999380707740784,0.47856223583221436,0.0896773710846901,-0.3317592442035675,0.999885618686676,0.5114976167678833,0.10087668895721436,-0.435732901096344,0.9999586939811707,0.49531301856040955,0.1023007407784462,-0.4367426931858063,0.9999416470527649,0.5647047162055969,0.11948215961456299,-0.18633590638637543,0.9999645352363586,0.4481731355190277,0.12133898586034775,-0.20176270604133606,0.9997678995132446,0.5849447250366211,0.16985544562339783,-0.1369098424911499,0.967171847820282,0.42770928144454956,0.1686829924583435,-0.18427427113056183,0.9695236682891846,0.5533862709999084,0.204507976770401,-0.31742945313453674,0.9853091835975647,0.4536702334880829,0.20155689120292664,-0.377672016620636,0.9541770219802856,0.5475770235061646,0.21847940981388092,-0.37121936678886414,0.9772446751594543,0.4592103362083435,0.21641190350055695,-0.4300082325935364,0.9364596009254456,0.5369898676872253,0.21381844580173492,-0.4097423553466797,0.9776610732078552,0.4682931900024414,0.21396030485630035,-0.46233370900154114,0.9373092651367188,0.5359039902687073,0.2093771994113922,-0.33477821946144104,0.968676745891571,0.46908700466156006,0.20901420712471008,-0.39254772663116455,0.9232621788978577,0.5392069220542908,0.21745963394641876,0.009029282256960869,0.9996039271354675,0.4721145033836365,0.2166634202003479,-0.008930398151278496,0.9994797110557556,0.5351540446281433,0.2917415499687195,-0.019304726272821426,0.9838147163391113,0.4764930307865143,0.29130133986473083,-0.015679415315389633,0.9793371558189392,0.5154877305030823,0.36070355772972107,0.15762625634670258,0.9626813530921936,0.48512572050094604,0.3633488714694977,0.16241924464702606,0.9694968461990356,0.5086396932601929,0.36908891797065735,0.16462020576000214,0.8182199001312256,0.48564356565475464,0.372830331325531,0.1697392463684082,0.74683678150177,0.5251860022544861,0.38292360305786133,0.0011033662594854832,0.9608476758003235,0.4781002402305603,0.38294488191604614,0.002294572303071618,0.9621559977531433
